transaction_id,drug_id,hospital_id,transaction_type,quantity,transaction_date,performed_by
DT0002624,DR088,H008,Wastage,16,2025-03-31,Saad Abdel-Monem
DT0002625,DR163,H008,Dispensing,37,2024-10-22,Maged Farag
DT0002626,DR010,H008,Adjustment,7,2024-10-11,Basel Ali
DT0002627,DR144,H008,Wastage,26,2024-08-23,Sherif Abdel-Monem
DT0002628,DR120,H008,Dispensing,20,2024-11-05,Bahaa Ahmed
DT0002629,DR003,H008,Purchase,329,2025-02-02,Yara El-Tayeb
DT0002630,DR024,H008,Dispensing,49,2024-07-03,Saad El-Sayed
DT0002631,DR055,H008,Adjustment,17,2024-05-09,Safaa Hegazy
DT0002632,DR112,H008,Return,25,2024-11-24,Abdelhamid Hanafy
DT0002633,DR147,H008,Purchase,130,2024-06-28,Aisha Ali
DT0002634,DR158,H008,Purchase,453,2024-07-02,Zaki Rushdy
DT0002635,DR050,H008,Purchase,274,2024-11-18,Hassan El-Malt
DT0002636,DR173,H008,Dispensing,248,2024-08-12,Ziad El-Assar
DT0002637,DR107,H008,Dispensing,47,2024-07-18,Samah Helal
DT0002638,DR063,H008,Return,8,2024-12-23,Wassim Amin
DT0002639,DR151,H008,Dispensing,20,2025-02-25,May Salem
DT0002640,DR045,H008,Dispensing,35,2025-02-01,Maged Farag
DT0002641,DR042,H008,Dispensing,2,2024-06-14,Shaimaa Mansour
DT0002642,DR026,H008,Purchase,307,2024-10-04,Mamdouh El-Gohary
DT0002643,DR091,H008,Purchase,301,2025-04-30,Hassan El-Malt
DT0002644,DR171,H008,Dispensing,22,2024-05-27,Safaa El-Banna
DT0002645,DR134,H008,Dispensing,9,2024-08-09,Lamia Ali
DT0002646,DR035,H008,Adjustment,19,2025-03-29,Samer Metwally
DT0002647,DR115,H008,Dispensing,25,2024-06-07,Iman Selim
DT0002648,DR032,H008,Wastage,9,2025-01-17,Nasr Sorour
DT0002649,DR007,H008,Purchase,358,2025-02-21,Lamia Ismail
DT0002650,DR149,H008,Dispensing,4,2024-07-09,Hatem Radwan
DT0002651,DR110,H008,Dispensing,32,2024-10-22,Salma Hatem
DT0002652,DR096,H008,Return,15,2025-01-01,Raafat Mahrous
DT0002653,DR093,H008,Return,6,2024-08-20,Dalia El-Banna
DT0002654,DR038,H008,Purchase,334,2024-12-09,Mahmoud Abdel-Aziz
DT0002655,DR132,H008,Wastage,29,2025-02-03,Ramy Hamza
DT0002656,DR100,H008,Dispensing,25,2025-01-18,Akram Bayoumi
DT0002657,DR044,H008,Purchase,407,2025-03-14,Samer Metwally
DT0002658,DR007,H008,Purchase,236,2024-10-07,Farida El-Malt
DT0002659,DR171,H008,Purchase,311,2024-07-06,Nagy Eid
DT0002660,DR069,H008,Dispensing,39,2025-02-19,Ghada Farghaly
DT0002661,DR030,H008,Purchase,147,2024-05-15,Rania Abdel-Aziz
DT0002662,DR030,H008,Dispensing,21,2024-08-26,Nour El-Zanaty
DT0002663,DR085,H008,Dispensing,18,2024-07-31,Nour El-Zanaty
DT0002664,DR008,H008,Dispensing,23,2024-07-09,Rozan El-Sayed
DT0002665,DR019,H008,Adjustment,16,2024-05-16,Ayman Amin
DT0002666,DR042,H008,Return,26,2024-12-14,Omar El-Hariry
DT0002667,DR007,H008,Wastage,12,2024-11-07,Lamia Ali
DT0002668,DR059,H008,Return,14,2024-11-17,Ali Mahrous
DT0002669,DR042,H008,Dispensing,9,2024-07-14,Yara Mansour
DT0002670,DR010,H008,Return,11,2025-04-06,Shereen Shaaban
DT0002671,DR062,H008,Purchase,77,2024-09-20,Farida El-Malt
DT0002672,DR013,H008,Purchase,251,2024-11-18,Salma Hamouda
DT0002673,DR161,H008,Return,26,2024-12-15,Yara Mansour
DT0002674,DR068,H008,Wastage,2,2024-11-08,Mahmoud Abdel-Aziz
DT0002675,DR025,H008,Adjustment,27,2025-04-08,Ehab El-Gazar
DT0002676,DR079,H008,Dispensing,2,2024-08-14,Hani Amin
DT0002677,DR171,H008,Purchase,499,2024-12-28,Dalia El-Banna
DT0002678,DR118,H008,Purchase,460,2024-05-30,Walid El-Desouky
DT0002679,DR094,H008,Return,8,2025-01-26,Marwan Ramadan
DT0002680,DR094,H008,Dispensing,6,2024-07-22,Marwan Ramadan
DT0002681,DR073,H008,Dispensing,6,2024-05-27,Wassim Fawzy
DT0002682,DR164,H008,Return,26,2025-01-01,Nagy Eid
DT0002683,DR102,H008,Dispensing,35,2024-06-15,Nour El-Zanaty
DT0002684,DR156,H008,Adjustment,4,2024-09-10,Basma Shaaban
DT0002685,DR156,H008,Adjustment,10,2025-03-11,Bahaa Ahmed
DT0002686,DR121,H008,Return,6,2024-07-27,Moneer El-Sherbeny
DT0002687,DR035,H008,Purchase,378,2024-05-22,Amr El-Banna
DT0002688,DR133,H008,Wastage,22,2024-10-26,Howaida El-Arabi
DT0002689,DR061,H008,Dispensing,20,2024-12-05,Aisha Ali
DT0002690,DR045,H008,Purchase,190,2024-12-27,Hazem Hassan
DT0002691,DR136,H008,Purchase,159,2024-07-26,Riham Rashad
DT0002692,DR124,H008,Dispensing,36,2024-11-29,Youssef Hamouda
DT0002693,DR077,H008,Dispensing,39,2025-01-31,Fares El-Shaer
DT0002694,DR167,H008,Dispensing,10,2024-08-19,Sobhi Osman
DT0002695,DR015,H008,Wastage,5,2024-06-14,Zaki Rushdy
DT0002696,DR059,H008,Dispensing,50,2024-05-12,Abdelaziz El-Rashidy
DT0002697,DR103,H008,Dispensing,8,2024-07-12,Farida El-Malt
DT0002698,DR160,H008,Adjustment,25,2025-01-02,Nagy Eid
DT0002699,DR025,H008,Wastage,24,2024-07-29,Ramzy Rushdy
DT0002700,DR021,H008,Purchase,90,2024-10-10,Ayman Mohamed
DT0002701,DR116,H008,Dispensing,38,2024-08-07,Safaa El-Banna
DT0002702,DR165,H008,Dispensing,50,2025-03-22,Farida El-Gohary
DT0002703,DR053,H008,Dispensing,46,2024-07-09,Khadija Fawzy
DT0002704,DR055,H008,Return,5,2024-09-06,Walid El-Desouky
DT0002705,DR022,H008,Dispensing,7,2025-03-05,Hazem Hassan
DT0002706,DR064,H008,Wastage,18,2024-06-08,Marwan Shehata
DT0002707,DR169,H008,Dispensing,11,2024-11-15,Zaki Khalil
DT0002708,DR064,H008,Dispensing,39,2024-11-03,Nasr Sorour
DT0002709,DR052,H008,Dispensing,5,2024-06-15,Randa Abdallah
DT0002710,DR052,H008,Dispensing,27,2025-01-12,Fares El-Shaer
DT0002711,DR153,H008,Dispensing,39,2024-12-29,Hassan El-Malt
DT0002712,DR014,H008,Dispensing,48,2025-03-26,Basma Abdel-Monem
DT0002713,DR128,H008,Dispensing,23,2024-11-08,Salma Hamouda
DT0002714,DR173,H008,Return,10,2024-12-11,Ziad El-Assar
DT0002715,DR133,H008,Dispensing,35,2024-09-02,Basel Barakat
DT0002716,DR125,H008,Dispensing,22,2025-04-09,Hesham Radwan
DT0002717,DR138,H008,Return,22,2024-07-10,Nashaat El-Diwany
DT0002718,DR069,H008,Purchase,354,2025-03-22,Zaki Rushdy
DT0002719,DR011,H008,Return,8,2025-01-12,Hani Amin
DT0002720,DR081,H008,Return,23,2024-07-07,Yara El-Tayeb
DT0002721,DR110,H008,Dispensing,34,2024-12-18,Tharwat El-Banna
DT0002722,DR161,H008,Dispensing,17,2024-12-08,Hatem Radwan
DT0002723,DR033,H008,Adjustment,5,2025-01-13,Ayman Mohamed
DT0002724,DR110,H008,Adjustment,24,2025-02-07,Ehab El-Gazar
DT0002725,DR125,H008,Dispensing,7,2025-03-22,Khaled El-Hamzawy
DT0002726,DR125,H008,Adjustment,22,2024-08-02,Nour El-Zanaty
DT0002727,DR100,H008,Dispensing,17,2025-02-27,Amr Bayoumi
DT0002728,DR130,H008,Dispensing,34,2025-03-05,Hind Shalaby
DT0002729,DR137,H008,Adjustment,30,2025-02-15,Ramzy Ibrahim
DT0002730,DR064,H008,Return,30,2024-09-23,Salma Hamouda
DT0002731,DR172,H008,Dispensing,26,2024-07-12,Maged Farag
DT0002732,DR076,H008,Purchase,78,2024-07-22,Samer Metwally
DT0002733,DR013,H008,Dispensing,16,2024-06-18,Ayman Mohamed
DT0002734,DR080,H008,Dispensing,46,2024-10-27,Fathy El-Arabi
DT0002735,DR164,H008,Purchase,113,2024-07-16,Omar El-Hariry
DT0002736,DR126,H008,Adjustment,3,2025-01-23,Maged Farag
DT0002737,DR067,H008,Dispensing,33,2024-12-21,Soha Gaber
DT0002738,DR070,H008,Dispensing,48,2024-11-02,Samah Helal
DT0002739,DR010,H008,Purchase,60,2025-01-16,Medhat El-Sawi
DT0002740,DR072,H008,Purchase,215,2025-01-03,Hatem Radwan
DT0002741,DR042,H008,Dispensing,48,2025-04-04,Hind Shalaby
DT0002742,DR152,H008,Dispensing,33,2024-12-25,Mahmoud Abdel-Aziz
DT0002743,DR040,H008,Dispensing,46,2024-06-22,Nasr Sorour
DT0002744,DR124,H008,Adjustment,6,2024-08-23,Basel Ali
DT0002745,DR118,H008,Adjustment,30,2024-11-17,Niveen Tobar
DT0002746,DR159,H008,Dispensing,18,2025-04-21,Youssef Hamouda
DT0002747,DR158,H008,Purchase,262,2025-03-10,Moneer El-Sherbeny
DT0002748,DR032,H008,Return,9,2024-07-17,Aisha Ali
DT0002749,DR165,H008,Return,12,2024-06-21,Khadija Fawzy
DT0002750,DR069,H008,Dispensing,17,2025-03-13,Shereen Shaaban
DT0002751,DR005,H008,Purchase,426,2025-04-29,Basma Shaaban
DT0002752,DR010,H008,Dispensing,15,2024-09-11,Nevine Nofal
DT0002753,DR079,H008,Purchase,436,2024-10-07,Magid Ghanem
DT0002754,DR143,H008,Purchase,79,2024-11-25,Basel Ali
DT0002755,DR035,H008,Dispensing,18,2024-10-30,Zaki Rushdy
DT0002756,DR014,H008,Wastage,14,2025-02-06,Walid El-Desouky
DT0002757,DR033,H008,Dispensing,27,2025-02-25,Aisha Ali
DT0002758,DR097,H008,Dispensing,41,2024-05-17,Ali Mahrous
DT0002759,DR134,H008,Dispensing,25,2024-10-17,Lamia Ismail
DT0002760,DR003,H008,Dispensing,49,2024-12-19,Saad Abdel-Monem
DT0002761,DR140,H008,Dispensing,34,2024-07-01,Ziad El-Assar
DT0002762,DR103,H008,Dispensing,23,2024-12-15,Salma Hatem
DT0002763,DR105,H008,Purchase,152,2024-10-10,Riham Rashad
DT0002764,DR011,H008,Wastage,2,2024-12-16,Ramy Hamza
DT0002765,DR112,H008,Dispensing,48,2024-07-20,Nagwa Gaber
DT0002766,DR013,H008,Dispensing,6,2025-01-23,Farida El-Malt
DT0002767,DR161,H008,Dispensing,44,2024-06-21,Abdelhamid Hanafy
DT0002768,DR019,H008,Purchase,271,2024-09-08,Nagwa Gaber
DT0002769,DR036,H008,Purchase,177,2024-07-22,Riham Rashad
DT0002770,DR061,H008,Dispensing,50,2024-09-15,Lamia Ali
DT0002771,DR175,H008,Dispensing,23,2024-07-20,Yara Mansour
DT0002772,DR106,H008,Dispensing,27,2025-01-11,Safaa El-Banna
DT0002773,DR057,H008,Dispensing,4,2025-03-20,Iman Selim
DT0002774,DR102,H008,Dispensing,50,2024-05-20,Ramzy Ibrahim
DT0002775,DR004,H008,Purchase,208,2024-11-16,Ramzy Rushdy
DT0002776,DR121,H008,Dispensing,34,2025-03-07,May Salem
DT0002777,DR100,H008,Dispensing,42,2024-07-18,Bahaa Ahmed
DT0002778,DR140,H008,Wastage,11,2024-08-23,Bahaa Ahmed
DT0002779,DR145,H008,Purchase,328,2025-01-21,Amr El-Banna
DT0002780,DR063,H008,Return,14,2025-04-08,Safaa Hegazy
DT0002781,DR075,H008,Return,25,2024-09-11,Dalia El-Banna
DT0002782,DR054,H008,Dispensing,33,2024-10-27,Mamdouh El-Gohary
DT0002783,DR033,H008,Dispensing,32,2025-01-18,Nashaat El-Diwany
DT0002784,DR013,H008,Dispensing,15,2025-05-09,Mahmoud Abdel-Aziz
DT0002785,DR017,H008,Wastage,24,2025-03-29,Samir Shoman
DT0002786,DR074,H008,Dispensing,41,2025-02-27,Howaida El-Arabi
DT0002787,DR156,H008,Wastage,5,2024-05-29,Randa Abdallah
DT0002788,DR141,H008,Dispensing,6,2024-08-04,Khaled El-Hamzawy
DT0002789,DR142,H008,Purchase,335,2025-01-11,Sobhi Osman
DT0002790,DR006,H008,Dispensing,21,2024-08-05,Raafat Mahrous
DT0002791,DR137,H008,Purchase,460,2024-08-10,Nagwa Gaber
DT0002792,DR084,H008,Return,21,2024-12-07,Abdelaziz El-Rashidy
DT0002793,DR031,H008,Wastage,29,2025-01-19,Ramy Hamza
DT0002794,DR107,H008,Dispensing,21,2024-11-23,Marwan Ramadan
DT0002795,DR129,H008,Dispensing,34,2025-01-20,Basel Barakat
DT0002796,DR125,H008,Dispensing,21,2024-11-20,Samir Shoman
DT0002797,DR018,H008,Adjustment,22,2024-09-21,Moneer El-Sherbeny
DT0002798,DR109,H008,Dispensing,24,2024-06-10,Marwan Shehata
DT0002799,DR145,H008,Dispensing,44,2024-10-27,Farida El-Gohary
DT0002800,DR012,H008,Return,23,2024-11-15,Ayman Amin
